date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:55:00	75756/75756	---M--	200	added ('OK')	image/jpeg	etag:%22127ec-5ceabae7e20df%22	https://themesflat.com/html/kababi/assets/img/shop/item1.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item1.jpg	(from https://themesflat.com/html/kababi/our-shop.html)
14:55:01	97390/97390	---M--	200	added ('OK')	image/jpeg	etag:%2217c6e-5ceabaef0cac1%22	https://themesflat.com/html/kababi/assets/img/shop/item2.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item2.jpg	(from https://themesflat.com/html/kababi/our-shop.html)
14:55:02	95821/95821	---M--	200	added ('OK')	image/jpeg	etag:%221764d-5ceabaf0b0a09%22	https://themesflat.com/html/kababi/assets/img/shop/item3.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item3.jpg	(from https://themesflat.com/html/kababi/our-shop.html)
14:55:04	128335/128335	---M--	200	added ('OK')	image/jpeg	etag:%221f54f-5ceabaf293165%22	https://themesflat.com/html/kababi/assets/img/shop/item4.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item4.jpg	(from https://themesflat.com/html/kababi/our-shop.html)
14:55:06	128011/128011	---M--	200	added ('OK')	image/jpeg	etag:%221f40b-5ceabaf47ca0b%22	https://themesflat.com/html/kababi/assets/img/shop/item5.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item5.jpg	(from https://themesflat.com/html/kababi/our-shop.html)
14:55:09	129970/129970	---M--	200	added ('OK')	image/jpeg	etag:%221fbb2-5ceabaf4fbd5d%22	https://themesflat.com/html/kababi/assets/img/shop/item6.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item6.jpg	(from https://themesflat.com/html/kababi/our-shop.html)
14:55:12	97387/97387	---M--	200	added ('OK')	image/jpeg	etag:%2217c6b-5ceabaf6a6def%22	https://themesflat.com/html/kababi/assets/img/shop/item8.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item8.jpg	(from https://themesflat.com/html/kababi/our-shop.html)
14:55:12	106295/106295	---M--	200	added ('OK')	image/jpeg	etag:%2219f37-5ceabaf654584%22	https://themesflat.com/html/kababi/assets/img/shop/item7.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item7.jpg	(from https://themesflat.com/html/kababi/our-shop.html)
14:55:15	93000/93000	---M--	200	added ('OK')	image/jpeg	etag:%2216b48-5ceabae804b9a%22	https://themesflat.com/html/kababi/assets/img/shop/item10.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item10.jpg	(from https://themesflat.com/html/kababi/our-shop.html)
14:55:15	115155/115155	---M--	200	added ('OK')	image/jpeg	etag:%221c1d3-5ceabaf82c4e5%22	https://themesflat.com/html/kababi/assets/img/shop/item9.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item9.jpg	(from https://themesflat.com/html/kababi/our-shop.html)
14:55:16	61984/61984	---M--	200	added ('OK')	image/jpeg	etag:%22f220-5ceabae97bffb%22	https://themesflat.com/html/kababi/assets/img/shop/item11.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item11.jpg	(from https://themesflat.com/html/kababi/our-shop.html)
14:55:23	127014/127014	---M--	200	added ('OK')	image/jpeg	etag:%221f026-5ceabae9d4a10%22	https://themesflat.com/html/kababi/assets/img/shop/item12.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item12.jpg	(from https://themesflat.com/html/kababi/our-shop.html)
14:55:24	413/413	---MCZ	200	added ('OK')	application/javascript	etag:W/%22207-5ceaba4ff072c%22	https://themesflat.com/html/kababi/assets/js/fiter.js	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/js/fiter.js	(from https://themesflat.com/html/kababi/our-shop.html)
14:55:41	324830/324830	---M--	200	added ('OK')	image/jpeg	etag:%224f4de-5ceabaef074cf%22	https://themesflat.com/html/kababi/assets/img/shop/item1shopdetails.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item1shopdetails.jpg	(from https://themesflat.com/html/kababi/shop-details.html)
14:55:46	37666/37666	---M--	200	added ('OK')	image/jpeg	etag:%229322-5ceabaf05fcf7%22	https://themesflat.com/html/kababi/assets/img/shop/item2shopdetails.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item2shopdetails.jpg	(from https://themesflat.com/html/kababi/shop-details.html)
14:55:49	40077/40077	---M--	200	added ('OK')	image/jpeg	etag:%229c8d-5ceabaf1ba847%22	https://themesflat.com/html/kababi/assets/img/shop/item3shopdetails.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item3shopdetails.jpg	(from https://themesflat.com/html/kababi/shop-details.html)
14:55:54	42801/42801	---M--	200	added ('OK')	image/jpeg	etag:%22a731-5ceabaf316ef0%22	https://themesflat.com/html/kababi/assets/img/shop/item4shopdetails.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item4shopdetails.jpg	(from https://themesflat.com/html/kababi/shop-details.html)
14:55:57	105608/105608	---M--	200	added ('OK')	image/png	etag:%2219c88-5ceaba78c5e95%22	https://themesflat.com/html/kababi/assets/img/blog/img1comment.png	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/blog/img1comment.png	(from https://themesflat.com/html/kababi/shop-details.html)
14:55:58	91866/91866	---M--	200	added ('OK')	image/png	etag:%22166da-5ceaba7a88246%22	https://themesflat.com/html/kababi/assets/img/blog/img2comment.png	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/blog/img2comment.png	(from https://themesflat.com/html/kababi/shop-details.html)
14:56:01	91689/91689	---M--	200	added ('OK')	image/png	etag:%2216629-5ceaba7c59c15%22	https://themesflat.com/html/kababi/assets/img/blog/img3comment.png	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/blog/img3comment.png	(from https://themesflat.com/html/kababi/shop-details.html)
14:56:02	75756/75756	---M--	200	added ('OK')	image/jpeg	etag:%22127ec-5ceabaeb2708e%22	https://themesflat.com/html/kababi/assets/img/shop/item13.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item13.jpg	(from https://themesflat.com/html/kababi/shop-details.html)
14:56:02	97390/97390	---M--	200	added ('OK')	image/jpeg	etag:%2217c6e-5ceabaeb72f7e%22	https://themesflat.com/html/kababi/assets/img/shop/item14.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item14.jpg	(from https://themesflat.com/html/kababi/shop-details.html)
14:56:03	95821/95821	---M--	200	added ('OK')	image/jpeg	etag:%221764d-5ceabaeccabee%22	https://themesflat.com/html/kababi/assets/img/shop/item15.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item15.jpg	(from https://themesflat.com/html/kababi/shop-details.html)
14:56:04	128335/128335	---M--	200	added ('OK')	image/jpeg	etag:%221f54f-5ceabaed54352%22	https://themesflat.com/html/kababi/assets/img/shop/item16.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/shop/item16.jpg	(from https://themesflat.com/html/kababi/shop-details.html)
14:56:07	133034/133034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22207aa-5ceaba202e625%22	https://themesflat.com/html/kababi/assets/font/fa-brands-400.eot	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-brands-400.eot	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:11	133034/133034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22207aa-5ceaba202e625%22	https://themesflat.com/html/kababi/assets/font/fa-brands-400.eot?	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-brands-400d41d.eot	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:12	76636/76636	---M--	200	added ('OK')	text/html	etag:%2212b5c-5ceaba239f502%22	https://themesflat.com/html/kababi/assets/font/fa-brands-400.woff2	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-brands-400.html	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:13	89824/89824	---M--	200	added ('OK')	application/x-font-woff	etag:%2215ee0-5ceaba2316d3e%22	https://themesflat.com/html/kababi/assets/font/fa-brands-400.woff	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-brands-400.woff	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:14	132728/132728	---M--	200	added ('OK')	application/x-font-ttf	etag:%2220678-5ceaba220a7ef%22	https://themesflat.com/html/kababi/assets/font/fa-brands-400.ttf	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-brands-400.ttf	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:15	715847/715847	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22aec47-5ceaba2130f31%22	https://themesflat.com/html/kababi/assets/font/fa-brands-400.svg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-brands-400.svg	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:16	572078/572078	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228baae-5ceaba258fef3%22	https://themesflat.com/html/kababi/assets/font/fa-duotone-900.eot	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-duotone-900.eot	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:17	572078/572078	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228baae-5ceaba258fef3%22	https://themesflat.com/html/kababi/assets/font/fa-duotone-900.eot?	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-duotone-900d41d.eot	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:17	188560/188560	---M--	200	added ('OK')	text/html	etag:%222e090-5ceaba2aec5b8%22	https://themesflat.com/html/kababi/assets/font/fa-duotone-900.woff2	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-duotone-900.html	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:20	268072/268072	---M--	200	added ('OK')	application/x-font-woff	etag:%2241728-5ceaba29f6fa0%22	https://themesflat.com/html/kababi/assets/font/fa-duotone-900.woff	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-duotone-900.woff	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:20	571780/571780	---M--	200	added ('OK')	application/x-font-ttf	etag:%228b984-5ceaba27f34f9%22	https://themesflat.com/html/kababi/assets/font/fa-duotone-900.ttf	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-duotone-900.ttf	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:22	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jan%202022%2009:57:27%20GMT	https://themesflat.com/html/kababi/assets/css/.../font/fa-light-300.eot	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/css//font/fa-light-300.eot	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:23	495342/495342	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2278eee-5ceaba2c4f5db%22	https://themesflat.com/html/kababi/assets/font/fa-light-300.eot?	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-light-300d41d.eot	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:24	190440/190440	---M--	200	added ('OK')	text/html	etag:%222e7e8-5ceaba31fe8f2%22	https://themesflat.com/html/kababi/assets/font/fa-light-300.woff2	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-light-300.html	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:26	252876/252876	---M--	200	added ('OK')	application/x-font-woff	etag:%223dbcc-5ceaba30e3d26%22	https://themesflat.com/html/kababi/assets/font/fa-light-300.woff	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-light-300.woff	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:30	2591189/2591189	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222789d5-5ceaba28da87c%22	https://themesflat.com/html/kababi/assets/font/fa-duotone-900.svg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-duotone-900.svg	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:31	495060/495060	---M--	200	added ('OK')	application/x-font-ttf	etag:%2278dd4-5ceaba2eb5ea9%22	https://themesflat.com/html/kababi/assets/font/fa-light-300.ttf	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-light-300.ttf	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:33	2422529/2422529	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2224f701-5ceaba2fbf12f%22	https://themesflat.com/html/kababi/assets/font/fa-light-300.svg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-light-300.svg	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:34	455974/455974	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226f526-5ceaba333b3c0%22	https://themesflat.com/html/kababi/assets/font/fa-regular-400.eot?	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-regular-400d41d.eot	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:36	174360/174360	---M--	200	added ('OK')	text/html	etag:%222a918-5ceaba37cc843%22	https://themesflat.com/html/kababi/assets/font/fa-regular-400.woff2	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-regular-400.html	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:39	231248/231248	---M--	200	added ('OK')	application/x-font-woff	etag:%2238750-5ceaba3876352%22	https://themesflat.com/html/kababi/assets/font/fa-regular-400.woff	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-regular-400.woff	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:39	455680/455680	---M--	200	added ('OK')	application/x-font-ttf	etag:%226f400-5ceaba3601406%22	https://themesflat.com/html/kababi/assets/font/fa-regular-400.ttf	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-regular-400.ttf	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:48	388846/388846	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225eeee-5ceaba39f4516%22	https://themesflat.com/html/kababi/assets/font/fa-solid-900.eot	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-solid-900.eot	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:49	388846/388846	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225eeee-5ceaba39f4516%22	https://themesflat.com/html/kababi/assets/font/fa-solid-900.eot?	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-solid-900d41d.eot	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:49	141600/141600	---M--	200	added ('OK')	text/html	etag:%2222920-5ceaba3dd8008%22	https://themesflat.com/html/kababi/assets/font/fa-solid-900.woff2	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-solid-900.html	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:51	2164714/2164714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222107ea-5ceaba35fbe14%22	https://themesflat.com/html/kababi/assets/font/fa-regular-400.svg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-regular-400.svg	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:53	388564/388564	---M--	200	added ('OK')	application/x-font-ttf	etag:%225edd4-5ceaba3c046f9%22	https://themesflat.com/html/kababi/assets/font/fa-solid-900.ttf	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-solid-900.ttf	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:53	188716/188716	---M--	200	added ('OK')	application/x-font-woff	etag:%222e12c-5ceaba3e148dc%22	https://themesflat.com/html/kababi/assets/font/fa-solid-900.woff	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-solid-900.woff	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:57	5448/5448	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221548-5ceaba433cf87%22	https://themesflat.com/html/kababi/assets/font/kababi.eot	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/kababi.eot	(from https://themesflat.com/html/kababi/assets/css/kababi-icon.css)
14:56:57	1770444/1770444	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221b03cc-5ceaba3bf50dc%22	https://themesflat.com/html/kababi/assets/font/fa-solid-900.svg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-solid-900.svg	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
14:56:58	5288/5288	---M--	200	added ('OK')	application/x-font-ttf	etag:%2214a8-5ceaba445ec9d%22	https://themesflat.com/html/kababi/assets/font/kababi.ttf	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/kababi.ttf	(from https://themesflat.com/html/kababi/assets/css/kababi-icon.css)
14:56:58	5364/5364	---M--	200	added ('OK')	application/x-font-woff	etag:%2214f4-5ceaba4571b66%22	https://themesflat.com/html/kababi/assets/font/kababi.woff	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/kababi.woff	(from https://themesflat.com/html/kababi/assets/css/kababi-icon.css)
14:56:59	14964/14964	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223a74-5ceaba441cdd8%22	https://themesflat.com/html/kababi/assets/font/kababi.svg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/kababi.svg	(from https://themesflat.com/html/kababi/assets/css/kababi-icon.css)
14:57:00	8780/8780	---M--	200	added ('OK')	application/x-font-ttf	etag:%22224c-5ceaba41123d3%22	https://themesflat.com/html/kababi/assets/font/flaticon.ttf	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/flaticon.ttf	(from https://themesflat.com/html/kababi/assets/css/flaticon.css)
14:57:00	5540/5540	---M--	200	added ('OK')	application/x-font-woff	etag:%2215a4-5ceaba422bc17%22	https://themesflat.com/html/kababi/assets/font/flaticon.woff	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/flaticon.woff	(from https://themesflat.com/html/kababi/assets/css/flaticon.css)
14:57:02	4564/4564	---M--	200	added ('OK')	text/html	etag:%2211d4-5ceaba42cc2b3%22	https://themesflat.com/html/kababi/assets/font/flaticon.woff2	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/flaticon.html	(from https://themesflat.com/html/kababi/assets/css/flaticon.css)
14:57:02	8948/8948	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2222f4-5ceaba3ef4efc%22	https://themesflat.com/html/kababi/assets/font/flaticon.eot	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/flaticon.eot	(from https://themesflat.com/html/kababi/assets/css/flaticon.css)
14:57:03	102818/102818	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22191a2-5ceaba417bf5e%22	https://themesflat.com/html/kababi/assets/font/flaticon.svg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/flaticon.svg	(from https://themesflat.com/html/kababi/assets/css/flaticon.css)
14:57:04	233335/233335	---M--	200	added ('OK')	image/jpeg	etag:%2238f77-5ceaba7009a69%22	https://themesflat.com/html/kababi/assets/img/banner/imgbgvideohome3.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/banner/imgbgvideohome3.jpg	(from https://themesflat.com/html/kababi/assets/css/shortcodes.css)
14:57:05	342147/342147	---M--	200	added ('OK')	image/jpeg	etag:%2253883-5ceabb02f311a%22	https://themesflat.com/html/kababi/assets/img/slider/img_bg_slider_home01.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/slider/img_bg_slider_home01.jpg	(from https://themesflat.com/html/kababi/assets/css/shortcodes.css)
14:57:05	124644/124644	---M--	200	added ('OK')	image/jpeg	etag:%221e6e4-5ceabae30b6e6%22	https://themesflat.com/html/kababi/assets/img/page-title/imgpagetitlehome3.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/page-title/imgpagetitlehome3.jpg	(from https://themesflat.com/html/kababi/assets/css/shortcodes.css)
14:57:06	220307/220307	---M--	200	added ('OK')	image/jpeg	etag:%2235c93-5ceabb00d2592%22	https://themesflat.com/html/kababi/assets/img/slider/imgsliderhome2.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/slider/imgsliderhome2.jpg	(from https://themesflat.com/html/kababi/assets/css/shortcodes.css)
14:57:07	259679/259679	---M--	200	added ('OK')	image/jpeg	etag:%223f65f-5ceabafe856f3%22	https://themesflat.com/html/kababi/assets/img/slider/img2sliderhome2.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/slider/img2sliderhome2.jpg	(from https://themesflat.com/html/kababi/assets/css/shortcodes.css)
14:57:08	98979/98979	---M--	200	added ('OK')	image/jpeg	etag:%22182a3-5ceabae1a8aab%22	https://themesflat.com/html/kababi/assets/img/page-title/imgbgpagetitleinner.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/page-title/imgbgpagetitleinner.jpg	(from https://themesflat.com/html/kababi/assets/css/shortcodes.css)
14:57:08	24258/24258	---M--	200	added ('OK')	image/jpeg	etag:%225ec2-5ceaba6d3307d%22	https://themesflat.com/html/kababi/assets/img/banner/imgbgcategory.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/banner/imgbgcategory.jpg	(from https://themesflat.com/html/kababi/assets/css/shortcodes.css)
14:57:15	276828/276828	---M--	200	added ('OK')	image/jpeg	etag:%224395c-5ceaba65be6eb%22	https://themesflat.com/html/kababi/assets/img/about-us/imgbgabouthome2.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/about-us/imgbgabouthome2.jpg	(from https://themesflat.com/html/kababi/assets/css/shortcodes.css)
14:57:15	19844/19844	---M--	200	added ('OK')	image/jpeg	etag:%224d84-5ceabad2a596e%22	https://themesflat.com/html/kababi/assets/img/our-chefs/imgbg-ourchefs.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/our-chefs/imgbg-ourchefs.jpg	(from https://themesflat.com/html/kababi/assets/css/shortcodes.css)
14:57:19	175923/175923	---M--	200	added ('OK')	image/png	etag:%222af33-5ceabad3375a6%22	https://themesflat.com/html/kababi/assets/img/our-chefs/imgbg-countto.png	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/our-chefs/imgbg-countto.png	(from https://themesflat.com/html/kababi/assets/css/shortcodes.css)
14:57:19	52686/52686	---M--	200	added ('OK')	image/jpeg	etag:%22cdce-5ceabb1a2ba17%22	https://themesflat.com/html/kababi/assets/img/Testimonial/imgtestimonialhome2.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/Testimonial/imgtestimonialhome2.jpg	(from https://themesflat.com/html/kababi/assets/css/shortcodes.css)
14:57:19	315/315	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jan%202022%2009:58:25%20GMT	https://themesflat.com/html/kababi/assets/img/slider/imgbg2slider.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/slider/imgbg2slider.jpg	(from https://themesflat.com/html/kababi/assets/css/shortcodes.css)
14:57:21	146163/146163	---M--	200	added ('OK')	image/jpeg	etag:%2223af3-5ceabad494036%22	https://themesflat.com/html/kababi/assets/img/our-chefs/imgbgourchef-about.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/our-chefs/imgbgourchef-about.jpg	(from https://themesflat.com/html/kababi/assets/css/shortcodes.css)
14:57:21	110829/110829	---M--	200	added ('OK')	image/jpeg	etag:%221b0ed-5ceaba6dfb3de%22	https://themesflat.com/html/kababi/assets/img/banner/imgbgReservation.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/banner/imgbgReservation.jpg	(from https://themesflat.com/html/kababi/assets/css/shortcodes.css)
14:57:24	284734/284734	---M--	200	added ('OK')	image/jpeg	etag:%224583e-5ceaba6f4da5c%22	https://themesflat.com/html/kababi/assets/img/banner/imgbgthankyou.jpg	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/img/banner/imgbgthankyou.jpg	(from https://themesflat.com/html/kababi/assets/css/shortcodes.css)
14:57:41	455974/455974	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226f526-5ceaba333b3c0%22	https://themesflat.com/html/kababi/assets/font/fa-regular-400.eot	D:/Saylani/Web%20Development/assignment4/project/food/themesflat.com/html/kababi/assets/font/fa-regular-400.eot	(from https://themesflat.com/html/kababi/assets/css/font-awesome.css)
